year,month,day,weekday,s_year,s_month,s_day,k_day,dekan_day,neteru_week,holy_week,holy_year,description
2020,September,10,Thursday,420,Tehuti,1,ZuHerp,Knemut,Seb & Ismat,,New Year's Day,
2020,September,11,Friday,420,Tehuti,2,ZuZnuNt,Knemut,Seb & Ismat,,,
2020,September,12,Saturday,420,Tehuti,3,ZuHmtNt,Knemut,Seb & Ismat,,,
2020,September,13,Sunday,420,Tehuti,4,ZuFduNt,Knemut,Seb & Ismat,Day of Rest,,
2020,September,14,Monday,420,Tehuti,5,ZuDuaNt,Knemut,Seb & Ismat,Ancestral Holy Day,,
2020,September,15,Tuesday,420,Tehuti,6,ZuZizNt,Knemut,Seb & Ismat,,,
2020,September,16,Wednesday,420,Tehuti,7,ZuZfhNt,Knemut,Seb & Ismat,,,
2020,September,17,Thursday,420,Tehuti,8,ZuHmnNt,Knemut,Seb & Ismat,,,
2020,September,18,Friday,420,Tehuti,9,ZuPsdNt,Knemut,Seb & Ismat,Divine Holy Day,Fish Day,
2020,September,19,Saturday,420,Tehuti,10,ZuMetNt,Knemut,Seb & Ismat,Day of Rest,,
2020,September,20,Sunday,420,Tehuti,11,ZuHerp,Heri-Haped Kneme,Aishat & Ba,,,
2020,September,21,Monday,420,Tehuti,12,ZuZnuNt,Heri-Haped Kneme,Aishat & Ba,,,
2020,September,22,Tuesday,420,Tehuti,13,ZuHmtNt,Heri-Haped Kneme,Aishat & Ba,,,
2020,September,23,Wednesday,420,Tehuti,14,ZuFduNt,Heri-Haped Kneme,Aishat & Ba,Day of Rest,,
2020,September,24,Thursday,420,Tehuti,15,ZuDuaNt,Heri-Haped Kneme,Aishat & Ba,Ancestral Holy Day,,
2020,September,25,Friday,420,Tehuti,16,ZuZizNt,Heri-Haped Kneme,Aishat & Ba,,,
2020,September,26,Saturday,420,Tehuti,17,ZuZfhNt,Heri-Haped Kneme,Aishat & Ba,,,
2020,September,27,Sunday,420,Tehuti,18,ZuHmnNt,Heri-Haped Kneme,Aishat & Ba,,,
2020,September,28,Monday,420,Tehuti,19,ZuPsdNt,Heri-Haped Kneme,Aishat & Ba,Divine Holy Day,Day of Tehuti,
2020,September,29,Tuesday,420,Tehuti,20,ZuMetNt,Heri-Haped Kneme,Aishat & Ba,Day of Rest,,
2020,September,30,Wednesday,420,Tehuti,21,ZuHerp,Hat Djat,Shu & Khentet,,,
2020,October,1,Thursday,420,Tehuti,22,ZuZnuNt,Hat Djat,Shu & Khentet,,,
2020,October,2,Friday,420,Tehuti,23,ZuHmtNt,Hat Djat,Shu & Khentet,,,
2020,October,3,Saturday,420,Tehuti,24,ZuFduNt,Hat Djat,Shu & Khentet,Day of Rest,,
2020,October,4,Sunday,420,Tehuti,25,ZuDuaNt,Hat Djat,Shu & Khentet,Ancestral Holy Day,,
2020,October,5,Monday,420,Tehuti,26,ZuZizNt,Hat Djat,Shu & Khentet,,,
2020,October,6,Tuesday,420,Tehuti,27,ZuZfhNt,Hat Djat,Shu & Khentet,,,
2020,October,7,Wednesday,420,Tehuti,28,ZuHmnNt,Hat Djat,Shu & Khentet,,,
2020,October,8,Thursday,420,Tehuti,29,ZuPsdNt,Hat Djat,Shu & Khentet,Divine Holy Day,,
2020,October,9,Friday,420,Tehuti,30,ZuMetNt,Hat Djat,Shu & Khentet,Day of Rest,,
2020,October,10,Saturday,420,Penipt,1,ZuHerp,Djat,Geb & Ten,,,
2020,October,11,Sunday,420,Penipt,2,ZuZnuNt,Djat,Geb & Ten,,,
2020,October,12,Monday,420,Penipt,3,ZuHmtNt,Djat,Geb & Ten,,,
2020,October,13,Tuesday,420,Penipt,4,ZuFduNt,Djat,Geb & Ten,Day of Rest,,
2020,October,14,Wednesday,420,Penipt,5,ZuDuaNt,Djat,Geb & Ten,Ancestral Holy Day,,
2020,October,15,Thursday,420,Penipt,6,ZuZizNt,Djat,Geb & Ten,,Charm of Aishat,
2020,October,16,Friday,420,Penipt,7,ZuZfhNt,Djat,Geb & Ten,,,
2020,October,17,Saturday,420,Penipt,8,ZuHmnNt,Djat,Geb & Ten,,,
2020,October,18,Sunday,420,Penipt,9,ZuPsdNt,Djat,Geb & Ten,Divine Holy Day,,
2020,October,19,Monday,420,Penipt,10,ZuMetNt,Djat,Geb & Ten,Day of Rest,,
2020,October,20,Tuesday,420,Penipt,11,ZuHerp,Dahwy Djat,Nebt & Dep,,,
2020,October,21,Wednesday,420,Penipt,12,ZuZnuNt,Dahwy Djat,Nebt & Dep,,,
2020,October,22,Thursday,420,Penipt,13,ZuHmtNt,Dahwy Djat,Nebt & Dep,,,
2020,October,23,Friday,420,Penipt,14,ZuFduNt,Dahwy Djat,Nebt & Dep,Day of Rest,,
2020,October,24,Saturday,420,Penipt,15,ZuDuaNt,Dahwy Djat,Nebt & Dep,Ancestral Holy Day,,
2020,October,25,Sunday,420,Penipt,16,ZuZizNt,Dahwy Djat,Nebt & Dep,,,
2020,October,26,Monday,420,Penipt,17,ZuZfhNt,Dahwy Djat,Nebt & Dep,,,
2020,October,27,Tuesday,420,Penipt,18,ZuHmnNt,Dahwy Djat,Nebt & Dep,,,
2020,October,28,Wednesday,420,Penipt,19,ZuPsdNt,Dahwy Djat,Nebt & Dep,Divine Holy Day ,,
2020,October,29,Thursday,420,Penipt,20,ZuMetNt,Dahwy Djat,Nebt & Dep,Day of Rest,,
2020,October,30,Friday,420,Penipt,21,ZuHerp,Tem-At,Nefertoum & Mesthi,,,
2020,October,31,Saturday,420,Penipt,22,ZuZnuNt,Tem-At,Nefertoum & Mesthi,,,
2020,November,1,Sunday,420,Penipt,23,ZuHmtNt,Tem-At,Nefertoum & Mesthi,,Sunstick Day,
2020,November,2,Monday,420,Penipt,24,ZuFduNt,Tem-At,Nefertoum & Mesthi,Day of Rest,,
2020,November,3,Tuesday,420,Penipt,25,ZuDuaNt,Tem-At,Nefertoum & Mesthi,Ancestral Holy Day,,
2020,November,4,Wednesday,420,Penipt,26,ZuZizNt,Tem-At,Nefertoum & Mesthi,,,
2020,November,5,Thursday,420,Penipt,27,ZuZfhNt,Tem-At,Nefertoum & Mesthi,,,
2020,November,6,Friday,420,Penipt,28,ZuHmnNt,Tem-At,Nefertoum & Mesthi,,,
2020,November,7,Saturday,420,Penipt,29,ZuPsdNt,Tem-At,Nefertoum & Mesthi,Divine Holy Day ,,
2020,November,8,Sunday,420,Penipt,30,ZuMetNt,Tem-At,Nefertoum & Mesthi,Day of Rest,,
2020,November,9,Monday,420,Ateeri,1,ZuHerp,Wshat-Y,Kebhsennuf & Ra,,,
2020,November,10,Tuesday,420,Ateeri,2,ZuZnuNt,Wshat-Y,Kebhsennuf & Ra,,,
2020,November,11,Wednesday,420,Ateeri,3,ZuHmtNt,Wshat-Y,Kebhsennuf & Ra,,,
2020,November,12,Thursday,420,Ateeri,4,ZuFduNt,Wshat-Y,Kebhsennuf & Ra,Day of Rest,,
2020,November,13,Friday,420,Ateeri,5,ZuDuaNt,Wshat-Y,Kebhsennuf & Ra,Ancestral Holy Day,,
2020,November,14,Saturday,420,Ateeri,6,ZuZizNt,Wshat-Y,Kebhsennuf & Ra,,,
2020,November,15,Sunday,420,Ateeri,7,ZuZfhNt,Wshat-Y,Kebhsennuf & Ra,,,
2020,November,16,Monday,420,Ateeri,8,ZuHmnNt,Wshat-Y,Kebhsennuf & Ra,,,
2020,November,17,Tuesday,420,Ateeri,9,ZuPsdNt,Wshat-Y,Kebhsennuf & Ra,Divine Holy Day,,
2020,November,18,Wednesday,420,Ateeri,10,ZuMetNt,Wshat-Y,Kebhsennuf & Ra,Day of Rest,,
2020,November,19,Thursday,420,Ateeri,11,ZuHerp,Urashty,Wsr & Duamutef,,,
2020,November,20,Friday,420,Ateeri,12,ZuZnuNt,Urashty,Wsr & Duamutef,,,
2020,November,21,Saturday,420,Ateeri,13,ZuHmtNt,Urashty,Wsr & Duamutef,,,
2020,November,22,Sunday,420,Ateeri,14,ZuFduNt,Urashty,Wsr & Duamutef,Day of Rest,,
2020,November,23,Monday,420,Ateeri,15,ZuDuaNt,Urashty,Wsr & Duamutef,Ancestral Holy Day,,
2020,November,24,Tuesday,420,Ateeri,16,ZuZizNt,Urashty,Wsr & Duamutef,,,
2020,November,25,Wednesday,420,Ateeri,17,ZuZfhNt,Urashty,Wsr & Duamutef,,Death of Wsr,
2020,November,26,Thursday,420,Ateeri,18,ZuHmnNt,Urashty,Wsr & Duamutef,,,
2020,November,27,Friday,420,Ateeri,19,ZuPsdNt,Urashty,Wsr & Duamutef,Divine Holy Day,,
2020,November,28,Saturday,420,Ateeri,20,ZuMetNt,Urashty,Wsr & Duamutef,Day of Rest,,
2020,November,29,Sunday,420,Ateeri,21,ZuHerp,Ipset,Ra & Qebhsennuf,,,
2020,November,30,Monday,420,Ateeri,22,ZuZnuNt,Ipset,Ra & Qebhsennuf,,,
2020,December,1,Tuesday,420,Ateeri,23,ZuHmtNt,Ipset,Ra & Qebhsennuf,,,
2020,December,2,Wednesday,420,Ateeri,24,ZuFduNt,Ipset,Ra & Qebhsennuf,Day of Rest,,
2020,December,3,Thursday,420,Ateeri,25,ZuDuaNt,Ipset,Ra & Qebhsennuf,Ancestral Holy Day,,
2020,December,4,Friday,420,Ateeri,26,ZuZizNt,Ipset,Ra & Qebhsennuf,,,
2020,December,5,Saturday,420,Ateeri,27,ZuZfhNt,Ipset,Ra & Qebhsennuf,,,
2020,December,6,Sunday,420,Ateeri,28,ZuHmnNt,Ipset,Ra & Qebhsennuf,,,
2020,December,7,Monday,420,Ateeri,29,ZuPsdNt,Ipset,Ra & Qebhsennuf,Divine Holy Day,,
2020,December,8,Tuesday,420,Ateeri,30,ZuMetNt,Ipset,Ra & Qebhsennuf,Day of Rest,,
2020,December,9,Wednesday,420,Kairika,1,ZuHerp,Sebseshen,Duametef & Hapi,,,
2020,December,10,Thursday,420,Kairika,2,ZuZnuNt,Sebseshen,Duametef & Hapi,,,
2020,December,11,Friday,420,Kairika,3,ZuHmtNt,Sebseshen,Duametef & Hapi,,,
2020,December,12,Saturday,420,Kairika,4,ZuFduNt,Sebseshen,Duametef & Hapi,Day of Rest,,
2020,December,13,Sunday,420,Kairika,5,ZuDuaNt,Sebseshen,Duametef & Hapi,Ancestral Holy Day,,
2020,December,14,Monday,420,Kairika,6,ZuZizNt,Sebseshen,Duametef & Hapi,,,
2020,December,15,Tuesday,420,Kairika,7,ZuZfhNt,Sebseshen,Duametef & Hapi,,,
2020,December,16,Wednesday,420,Kairika,8,ZuHmnNt,Sebseshen,Duametef & Hapi,,,
2020,December,17,Thursday,420,Kairika,9,ZuPsdNt,Sebseshen,Duametef & Hapi,Divine Holy Day,,
2020,December,18,Friday,420,Kairika,10,ZuMetNt,Sebseshen,Duametef & Hapi,Day of Rest,,
2020,December,19,Saturday,420,Kairika,11,ZuHerp,Tpy-Henet,Heru & Wsr,,,
2020,December,20,Sunday,420,Kairika,12,ZuZnuNt,Tpy-Henet,Heru & Wsr,,,
2020,December,21,Monday,420,Kairika,13,ZuHmtNt,Tpy-Henet,Heru & Wsr,,,
2020,December,22,Tuesday,420,Kairika,14,ZuFduNt,Tpy-Henet,Heru & Wsr,Day of Rest,,
2020,December,23,Wednesday,420,Kairika,15,ZuDuaNt,Tpy-Henet,Heru & Wsr,Ancestral Holy Day,,
2020,December,24,Thursday,420,Kairika,16,ZuZizNt,Tpy-Henet,Heru & Wsr,,,
2020,December,25,Friday,420,Kairika,17,ZuZfhNt,Tpy-Henet,Heru & Wsr,,,
2020,December,26,Saturday,420,Kairika,18,ZuHmnNt,Tpy-Henet,Heru & Wsr,,,
2020,December,27,Sunday,420,Kairika,19,ZuPsdNt,Tpy-Henet,Heru & Wsr,Divine Holy Day,,
2020,December,28,Monday,420,Kairika,20,ZuMetNt,Tpy-Henet,Heru & Wsr,Day of Rest,,
2020,December,29,Tuesday,420,Kairika,21,ZuHerp,Heri-Ybwa,Set & Yah,,,
2020,December,30,Wednesday,420,Kairika,22,ZuZnuNt,Heri-Ybwa,Set & Yah,,,
2020,December,31,Thursday,420,Kairika,23,ZuHmtNt,Heri-Ybwa,Set & Yah,,,
2021,January,1,Friday,420,Kairika,24,ZuFduNt,Heri-Ybwa,Set & Yah,Day of Rest,Embalmment of Wsr,
2021,January,2,Saturday,420,Kairika,25,ZuDuaNt,Heri-Ybwa,Set & Yah,Ancestral Holy Day,,
2021,January,3,Sunday,420,Kairika,26,ZuZizNt,Heri-Ybwa,Set & Yah,,,
2021,January,4,Monday,420,Kairika,27,ZuZfhNt,Heri-Ybwa,Set & Yah,,Beginning of Fasting (10 days),
2021,January,5,Tuesday,420,Kairika,28,ZuHmnNt,Heri-Ybwa,Set & Yah,,,
2021,January,6,Wednesday,420,Kairika,29,ZuPsdNt,Heri-Ybwa,Set & Yah,Divine Holy Day,Mourning For Wsr,
2021,January,7,Thursday,420,Kairika,30,ZuMetNt,Heri-Ybwa,Set & Yah,Day of Rest,,
2021,January,8,Friday,420,Tepia,1,ZuHerp,Sapty-Hanwy,Heru,,,
2021,January,9,Saturday,420,Tepia,2,ZuZnuNt,Sapty-Hanwy,Heru,,,
2021,January,10,Sunday,420,Tepia,3,ZuHmtNt,Sapty-Hanwy,Heru,,,
2021,January,11,Monday,420,Tepia,4,ZuFduNt,Sapty-Hanwy,Heru,Day of Rest,,
2021,January,12,Tuesday,420,Tepia,5,ZuDuaNt,Sapty-Hanwy,Heru,Ancestral Holy Day,,
2021,January,13,Wednesday,420,Tepia,6,ZuZizNt,Sapty-Hanwy,Heru,,(Last day of Fasting),
2021,January,14,Thursday,420,Tepia,7,ZuZfhNt,Sapty-Hanwy,Heru,,End of Fast Feast (all day),
2021,January,15,Friday,420,Tepia,8,ZuHmnNt,Sapty-Hanwy,Heru,,,
2021,January,16,Saturday,420,Tepia,9,ZuPsdNt,Sapty-Hanwy,Heru,Divine Holy Day,,
2021,January,17,Sunday,420,Tepia,10,ZuMetNt,Sapty-Hanwy,Heru,Day of Rest,,
2021,January,18,Monday,420,Tepia,11,ZuHerp,Seshemu,Ist & Het,,,
2021,January,19,Tuesday,420,Tepia,12,ZuZnuNt,Seshemu,Ist & Het,,,
2021,January,20,Wednesday,420,Tepia,13,ZuHmtNt,Seshemu,Ist & Het,,,
2021,January,21,Thursday,420,Tepia,14,ZuFduNt,Seshemu,Ist & Het,Day of Rest,,
2021,January,22,Friday,420,Tepia,15,ZuDuaNt,Seshemu,Ist & Het,Ancestral Holy Day,,
2021,January,23,Saturday,420,Tepia,16,ZuZizNt,Seshemu,Ist & Het,,,
2021,January,24,Sunday,420,Tepia,17,ZuZfhNt,Seshemu,Ist & Het,,,
2021,January,25,Monday,420,Tepia,18,ZuHmnNt,Seshemu,Ist & Het,,,
2021,January,26,Tuesday,420,Tepia,19,ZuPsdNt,Seshemu,Ist & Het,Divine Holy Day,,
2021,January,27,Wednesday,420,Tepia,20,ZuMetNt,Seshemu,Ist & Het,Day of Rest,,
2021,January,28,Thursday,420,Tepia,21,ZuHerp,Saseshemu,Set & Ur,,,
2021,January,29,Friday,420,Tepia,22,ZuZnuNt,Saseshemu,Set & Ur,,,
2021,January,30,Saturday,420,Tepia,23,ZuHmtNt,Saseshemu,Set & Ur,,,
2021,January,31,Sunday,420,Tepia,24,ZuFduNt,Saseshemu,Set & Ur,Day of Rest,,
2021,February,1,Monday,420,Tepia,25,ZuDuaNt,Saseshemu,Set & Ur,Ancestral Holy Day,,
2021,February,2,Tuesday,420,Tepia,26,ZuZizNt,Saseshemu,Set & Ur,,,
2021,February,3,Wednesday,420,Tepia,27,ZuZfhNt,Saseshemu,Set & Ur,,,
2021,February,4,Thursday,420,Tepia,28,ZuHmnNt,Saseshemu,Set & Ur,,,
2021,February,5,Friday,420,Tepia,29,ZuPsdNt,Saseshemu,Set & Ur,Divine Holy Day,,
2021,February,6,Saturday,420,Tepia,30,ZuMetNt,Saseshemu,Set & Ur,Day of Rest,,
2021,February,7,Sunday,420,M'Khir,1,ZuHerp,Knemu,Heru & Ur,,,
2021,February,8,Monday,420,M'Khir,2,ZuZnuNt,Knemu,Heru & Ur,,,
2021,February,9,Tuesday,420,M'Khir,3,ZuHmtNt,Knemu,Heru & Ur,,,
2021,February,10,Wednesday,420,M'Khir,4,ZuFduNt,Knemu,Heru & Ur,Day of Rest,,
2021,February,11,Thursday,420,M'Khir,5,ZuDuaNt,Knemu,Heru & Ur,Ancestral Holy Day,,
2021,February,12,Friday,420,M'Khir,6,ZuZizNt,Knemu,Heru & Ur,,,
2021,February,13,Saturday,420,M'Khir,7,ZuZfhNt,Knemu,Heru & Ur,,,
2021,February,14,Sunday,420,M'Khir,8,ZuHmnNt,Knemu,Heru & Ur,,,
2021,February,15,Monday,420,M'Khir,9,ZuPsdNt,Knemu,Heru & Ur,Divine Holy Day,,
2021,February,16,Tuesday,420,M'Khir,10,ZuMetNt,Knemu,Heru & Ur,Day of Rest,,
2021,February,17,Wednesday,420,M'Khir,11,ZuHerp,Tpy-Semed,Mesthi & Kebhsenuf,,,
2021,February,18,Thursday,420,M'Khir,12,ZuZnuNt,Tpy-Semed,Mesthi & Kebhsenuf,,,
2021,February,19,Friday,420,M'Khir,13,ZuHmtNt,Tpy-Semed,Mesthi & Kebhsenuf,,,
2021,February,20,Saturday,420,M'Khir,14,ZuFduNt,Tpy-Semed,Mesthi & Kebhsenuf,Day of Rest,,
2021,February,21,Sunday,420,M'Khir,15,ZuDuaNt,Tpy-Semed,Mesthi & Kebhsenuf,Ancestral Holy Day,,
2021,February,22,Monday,420,M'Khir,16,ZuZizNt,Tpy-Semed,Mesthi & Kebhsenuf,,,
2021,February,23,Tuesday,420,M'Khir,17,ZuZfhNt,Tpy-Semed,Mesthi & Kebhsenuf,,,
2021,February,24,Wednesday,420,M'Khir,18,ZuHmnNt,Tpy-Semed,Mesthi & Kebhsenuf,,,
2021,February,25,Thursday,420,M'Khir,19,ZuPsdNt,Tpy-Semed,Mesthi & Kebhsenuf,Divine Holy Day,,
2021,February,26,Friday,420,M'Khir,20,ZuMetNt,Tpy-Semed,Mesthi & Kebhsenuf,Day of Rest,,
2021,February,27,Saturday,420,M'Khir,21,ZuHerp,Paseba Waty,Herumakhi,,,
2021,February,28,Sunday,420,M'Khir,22,ZuZnuNt,Paseba Waty,Herumakhi,,,
2021,March,1,Monday,420,M'Khir,23,ZuHmtNt,Paseba Waty,Herumakhi,,,
2021,March,2,Tuesday,420,M'Khir,24,ZuFduNt,Paseba Waty,Herumakhi,Day of Rest,,
2021,March,3,Wednesday,420,M'Khir,25,ZuDuaNt,Paseba Waty,Herumakhi,Ancestral Holy Day,,
2021,March,4,Thursday,420,M'Khir,26,ZuZizNt,Paseba Waty,Herumakhi,,,
2021,March,5,Friday,420,M'Khir,27,ZuZfhNt,Paseba Waty,Herumakhi,,,
2021,March,6,Saturday,420,M'Khir,28,ZuHmnNt,Paseba Waty,Herumakhi,,,
2021,March,7,Sunday,420,M'Khir,29,ZuPsdNt,Paseba Waty,Herumakhi,Divine Holy Day,,
2021,March,8,Monday,420,M'Khir,30,ZuMetNt,Paseba Waty,Herumakhi,Day of Rest,,
2021,March,9,Tuesday,420,Pen Imenhotep,1,ZuHerp,Semed,Hapi,,,
2021,March,10,Wednesday,420,Pen Imenhotep,2,ZuZnuNt,Semed,Hapi,,,
2021,March,11,Thursday,420,Pen Imenhotep,3,ZuHmtNt,Semed,Hapi,,,
2021,March,12,Friday,420,Pen Imenhotep,4,ZuFduNt,Semed,Hapi,Day of Rest,,
2021,March,13,Saturday,420,Pen Imenhotep,5,ZuDuaNt,Semed,Hapi,Ancestral Holy Day,,
2021,March,14,Sunday,420,Pen Imenhotep,6,ZuZizNt,Semed,Hapi,,,
2021,March,15,Monday,420,Pen Imenhotep,7,ZuZfhNt,Semed,Hapi,,,
2021,March,16,Tuesday,420,Pen Imenhotep,8,ZuHmnNt,Semed,Hapi,,,
2021,March,17,Wednesday,420,Pen Imenhotep,9,ZuPsdNt,Semed,Hapi,Divine Holy Day,,
2021,March,18,Thursday,420,Pen Imenhotep,10,ZuMetNt,Semed,Hapi,Day of Rest,,
2021,March,19,Friday,420,Pen Imenhotep,11,ZuHerp,Seret,Aishat,,,
2021,March,20,Saturday,420,Pen Imenhotep,12,ZuZnuNt,Seret,Aishat,,,
2021,March,21,Sunday,420,Pen Imenhotep,13,ZuHmtNt,Seret,Aishat,,,
2021,March,22,Monday,420,Pen Imenhotep,14,ZuFduNt,Seret,Aishat,Day of Rest,,
2021,March,23,Tuesday,420,Pen Imenhotep,15,ZuDuaNt,Seret,Aishat,Ancestral Holy Day,,
2021,March,24,Wednesday,420,Pen Imenhotep,16,ZuZizNt,Seret,Aishat,,,
2021,March,25,Thursday,420,Pen Imenhotep,17,ZuZfhNt,Seret,Aishat,,,
2021,March,26,Friday,420,Pen Imenhotep,18,ZuHmnNt,Seret,Aishat,,,
2021,March,27,Saturday,420,Pen Imenhotep,19,ZuPsdNt,Seret,Aishat,Divine Holy Day,,
2021,March,28,Sunday,420,Pen Imenhotep,20,ZuMetNt,Seret,Aishat,Day of Rest,,
2021,March,29,Monday,420,Pen Imenhotep,21,ZuHerp,Saseret,Duamutef & Qebsenuf,,,
2021,March,30,Tuesday,420,Pen Imenhotep,22,ZuZnuNt,Saseret,Duamutef & Qebsenuf,,,
2021,March,31,Wednesday,420,Pen Imenhotep,23,ZuHmtNt,Saseret,Duamutef & Qebsenuf,,,
2021,April,1,Thursday,420,Pen Imenhotep,24,ZuFduNt,Saseret,Duamutef & Qebsenuf,Day of Rest,,
2021,April,2,Friday,420,Pen Imenhotep,25,ZuDuaNt,Saseret,Duamutef & Qebsenuf,Ancestral Holy Day,,
2021,April,3,Saturday,420,Pen Imenhotep,26,ZuZizNt,Saseret,Duamutef & Qebsenuf,,,
2021,April,4,Sunday,420,Pen Imenhotep,27,ZuZfhNt,Saseret,Duamutef & Qebsenuf,,,
2021,April,5,Monday,420,Pen Imenhotep,28,ZuHmnNt,Saseret,Duamutef & Qebsenuf,,,
2021,April,6,Tuesday,420,Pen Imenhotep,29,ZuPsdNt,Saseret,Duamutef & Qebsenuf,Divine Holy Day,,
2021,April,7,Wednesday,420,Pen Imenhotep,30,ZuMetNt,Saseret,Duamutef & Qebsenuf,Day of Rest,,
2021,April,8,Thursday,420,Pen Renut,1,ZuHerp,Tpy Ahwy,Quebsenuf,,,
2021,April,9,Friday,420,Pen Renut,2,ZuZnuNt,Tpy Ahwy,Quebsenuf,,,
2021,April,10,Saturday,420,Pen Renut,3,ZuHmtNt,Tpy Ahwy,Quebsenuf,,,
2021,April,11,Sunday,420,Pen Renut,4,ZuFduNt,Tpy Ahwy,Quebsenuf,Day of Rest,,
2021,April,12,Monday,420,Pen Renut,5,ZuDuaNt,Tpy Ahwy,Quebsenuf,Ancestral Holy Day,,
2021,April,13,Tuesday,420,Pen Renut,6,ZuZizNt,Tpy Ahwy,Quebsenuf,,,
2021,April,14,Wednesday,420,Pen Renut,7,ZuZfhNt,Tpy Ahwy,Quebsenuf,,,
2021,April,15,Thursday,420,Pen Renut,8,ZuHmnNt,Tpy Ahwy,Quebsenuf,,,
2021,April,16,Friday,420,Pen Renut,9,ZuPsdNt,Tpy Ahwy,Quebsenuf,Divine Holy Day,,
2021,April,17,Saturday,420,Pen Renut,10,ZuMetNt,Tpy Ahwy,Quebsenuf,Day of Rest,,
2021,April,18,Sunday,420,Pen Renut,11,ZuHerp,Ahwy,Herushafi,,,
2021,April,19,Monday,420,Pen Renut,12,ZuZnuNt,Ahwy,Herushafi,,,
2021,April,20,Tuesday,420,Pen Renut,13,ZuHmtNt,Ahwy,Herushafi,,,
2021,April,21,Wednesday,420,Pen Renut,14,ZuFduNt,Ahwy,Herushafi,Day of Rest,,
2021,April,22,Thursday,420,Pen Renut,15,ZuDuaNt,Ahwy,Herushafi,Ancestral Holy Day,,
2021,April,23,Friday,420,Pen Renut,16,ZuZizNt,Ahwy,Herushafi,,,
2021,April,24,Saturday,420,Pen Renut,17,ZuZfhNt,Ahwy,Herushafi,,,
2021,April,25,Sunday,420,Pen Renut,18,ZuHmnNt,Ahwy,Herushafi,,,
2021,April,26,Monday,420,Pen Renut,19,ZuPsdNt,Ahwy,Herushafi,Divine Holy Day,,
2021,April,27,Tuesday,420,Pen Renut,20,ZuMetNt,Ahwy,Herushafi,Day of Rest,,
2021,April,28,Wednesday,420,Pen Renut,21,ZuHerp,Tpy Bawy,Amsu,,,
2021,April,29,Thursday,420,Pen Renut,22,ZuZnuNt,Tpy Bawy,Amsu,,,
2021,April,30,Friday,420,Pen Renut,23,ZuHmtNt,Tpy Bawy,Amsu,,,
2021,May,1,Saturday,420,Pen Renut,24,ZuFduNt,Tpy Bawy,Amsu,Day of Rest,,
2021,May,2,Sunday,420,Pen Renut,25,ZuDuaNt,Tpy Bawy,Amsu,Ancestral Holy Day,,
2021,May,3,Monday,420,Pen Renut,26,ZuZizNt,Tpy Bawy,Amsu,,,
2021,May,4,Tuesday,420,Pen Renut,27,ZuZfhNt,Tpy Bawy,Amsu,,,
2021,May,5,Wednesday,420,Pen Renut,28,ZuHmnNt,Tpy Bawy,Amsu,,,
2021,May,6,Thursday,420,Pen Renut,29,ZuPsdNt,Tpy Bawy,Amsu,Divine Holy Day,,
2021,May,7,Friday,420,Pen Renut,30,ZuMetNt,Tpy Bawy,Amsu,Day of Rest,,
2021,May,8,Saturday,420,Kpekhan,1,ZuHerp,Bawy,Hapi & Mesthi,,,
2021,May,9,Sunday,420,Kpekhan,2,ZuZnuNt,Bawy,Hapi & Mesthi,,,
2021,May,10,Monday,420,Kpekhan,3,ZuHmtNt,Bawy,Hapi & Mesthi,,,
2021,May,11,Tuesday,420,Kpekhan,4,ZuFduNt,Bawy,Hapi & Mesthi,Day of Rest,,
2021,May,12,Wednesday,420,Kpekhan,5,ZuDuaNt,Bawy,Hapi & Mesthi,Ancestral Holy Day,,
2021,May,13,Thursday,420,Kpekhan,6,ZuZizNt,Bawy,Hapi & Mesthi,,,
2021,May,14,Friday,420,Kpekhan,7,ZuZfhNt,Bawy,Hapi & Mesthi,,,
2021,May,15,Saturday,420,Kpekhan,8,ZuHmnNt,Bawy,Hapi & Mesthi,,,
2021,May,16,Sunday,420,Kpekhan,9,ZuPsdNt,Bawy,Hapi & Mesthi,Divine Holy Day,,
2021,May,17,Monday,420,Kpekhan,10,ZuMetNt,Bawy,Hapi & Mesthi,Day of Rest,,
2021,May,18,Tuesday,420,Kpekhan,11,ZuHerp,Henetw-Hery W,Herukuti,,,
2021,May,19,Wednesday,420,Kpekhan,12,ZuZnuNt,Henetw-Hery W,Herukuti,,,
2021,May,20,Thursday,420,Kpekhan,13,ZuHmtNt,Henetw-Hery W,Herukuti,,,
2021,May,21,Friday,420,Kpekhan,14,ZuFduNt,Henetw-Hery W,Herukuti,Day of Rest,,
2021,May,22,Saturday,420,Kpekhan,15,ZuDuaNt,Henetw-Hery W,Herukuti,Ancestral Holy Day,,
2021,May,23,Sunday,420,Kpekhan,16,ZuZizNt,Henetw-Hery W,Herukuti,,,
2021,May,24,Monday,420,Kpekhan,17,ZuZfhNt,Henetw-Hery W,Herukuti,,,
2021,May,25,Tuesday,420,Kpekhan,18,ZuHmnNt,Henetw-Hery W,Herukuti,,,
2021,May,26,Wednesday,420,Kpekhan,19,ZuPsdNt,Henetw-Hery W,Herukuti,Divine Holy Day,,
2021,May,27,Thursday,420,Kpekhan,20,ZuMetNt,Henetw-Hery W,Herukuti,Day of Rest,,
2021,May,28,Friday,420,Kpekhan,21,ZuHerp,Henetw Gerw,Nefertoum & Herumakhi,,,
2021,May,29,Saturday,420,Kpekhan,22,ZuZnuNt,Henetw Gerw,Nefertoum & Herumakhi,,,
